CustomerID,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
-1.638644110057736,0.6898810251608645,0.1063760733884172,-0.4410502567079471,0.5327435703547089,1.4991321313396109,1.674706904374011,0.16788130066298243,0.9165151389911681,1.1031171605407641,0.8026194026335671,-0.8867963503478639,0.22261406270738038,-0.14027234892762935,0.2676085844739231
-0.008754584388271057,0.6898810251608645,0.5640146783096226,1.114899680206648,-1.838824581546897,-0.943533801259663,-0.3470278385772281,-0.6236843718901357,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,-0.14027234892762935,-0.25468174537584926
-0.2222519072690121,-1.4495253000570973,-1.0968250557863384,1.0893923041916544,0.5327435703547089,-1.4863484529483906,-0.3470278385772281,-0.5362352118747435,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,-0.605528990706517,-0.24409477923024578
0.4417559913614462,0.6898810251608645,-0.8857371383872584,-0.10945436851303345,-1.838824581546897,-1.214941127104027,1.674706904374011,-0.6493160222394747,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,-0.2565865093723513,-0.22947468312441238
0.43930264004080044,0.6898810251608645,-1.0191447021834767,-0.8920206646530298,0.5327435703547089,-0.943533801259663,-0.3470278385772281,-0.5739288153296539,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,0.5576126137407021,-0.16292803878061898
0.8885029031533547,-1.4495253000570973,0.8451837842851969,-0.7389764085630696,0.5327435703547089,-0.4007191495709355,-0.3470278385772281,-0.4608480049649228,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,0.3249842928512583,-0.19494100783994384
-0.811920472984676,0.6898810251608645,1.6760258271679758,-0.9430354166830165,0.5327435703547089,1.7705394571839745,1.674706904374011,-0.6493160222394747,0.9165151389911681,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,-1.0707856324854046,0.5015301221672575
-1.0805903215876664,0.6898810251608645,-0.5691052622886386,-0.3900355046779604,0.5327435703547089,0.142095502117792,-0.3470278385772281,0.017106886843340895,0.9165151389911681,1.1031171605407641,0.8026194026335671,-0.8867963503478639,0.22261406270738038,-0.0006953563939630546,-0.10343937186722792
-1.4743950270397306,0.6898810251608645,-0.8224107631675345,-0.9001830249778277,0.5327435703547089,-1.4863484529483906,1.674706904374011,-0.4608480049649228,0.9165151389911681,-0.9065220230186477,-0.5676256806253887,1.1276546183435798,0.22261406270738038,-1.0707856324854046,-0.25468174537584926
-1.339098277504573,0.6898810251608645,0.021940906428785236,-0.4410502567079471,0.5327435703547089,-0.4007191495709355,-0.3470278385772281,1.6002382319495772,0.9165151389911681,-0.9065220230186477,-0.5676256806253887,1.1276546183435798,0.22261406270738038,1.9708296631440734,-0.25468174537584926
1.0997002091709902,0.6898810251608645,-0.9769271187036608,-0.6961240168578807,-1.838824581546897,-0.943533801259663,-0.3470278385772281,-0.6236843718901357,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,-0.2565865093723513,-0.2536734628857918
-1.3937271628773613,0.6898810251608645,-0.470316116945869,-0.7471387688878675,0.5327435703547089,0.9563174796508833,-0.3470278385772281,-0.13366752697630063,0.9165151389911681,-0.9065220230186477,-0.5676256806253887,1.1276546183435798,0.22261406270738038,0.5576126137407021,-0.25468174537584926
-1.3262600015596029,0.6898810251608645,2.0559840784863197,1.3954808163715748,0.5327435703547089,-1.7577557787927542,-1.8633288957906573,0.8463661628513693,0.9165151389911681,1.1031171605407641,0.5742452220904077,-0.8867963503478639,0.22261406270738038,-1.0707856324854046,1.9763953344988299
0.050070089322666995,0.6898810251608645,-0.8781379733608913,-0.9001830249778277,-1.838824581546897,0.142095502117792,1.674706904374011,-0.5859907684352252,-1.0910894511799618,-0.9065220230186477,-0.5676256806253887,-0.8867963503478639,0.22261406270738038,0.5576126137407021,-0.20325933838291801
